current pwr_bound is 5e-3
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 28240
pwrLength=883
pwrErrBoundBytes_size=1766
pw_relBoundRatio=0.005000
hit: 28043
miss: 195
length of statenum:65536
nodecount=7731
treeByteSize=69580
enCodeSize=35713
-------insight of tdps
dataLength=28240
exactDataNum=197
realPrecision=0.015625
medianValue=0.000000
reqLength=27
quantization_intervals=20000
pwrErrBoundBytes_size=1766
radExpo=28
-----------------------
timecost, 0.007530, seconds
done
input file size: 225920
output file size: 69074
sz compression ratio, 3.27 
timecost, 0.005312, second
done
Max absolute error = 34728
Max relative error = 0.00010851686232161358587
Max pw_relative err = 0.0049360919082906788702
../model_comparison/inputdata/sample_10/eddy.dat, ../model_comparison/inputdata/sample_10/eddy.dat.sz.out, 28240
size of double: 8
866937.000000, 866936.000000, -1.000000
1689600.000000, 1689600.000000, 0.000000
2093610.000000, 2094472.000000, 862.000000
25102000.000000, 25103632.000000, 1632.000000
600813.000000, 600812.000000, -1.000000
705818.000000, 704200.000000, -1618.000000
523036.000000, 524708.000000, 1672.000000
1961820.000000, 1959808.000000, -2012.000000
445573.000000, 444252.000000, -1321.000000
67582400.000000, 67581952.000000, -448.000000
813786.000000, 813784.000000, -2.000000
2473170.000000, 2473168.000000, -2.000000
3080080.000000, 3079368.000000, -712.000000
2302010.000000, 2301632.000000, -378.000000
1480960.000000, 1480376.000000, -584.000000
43393800.000000, 43395760.000000, 1960.000000
40914900.000000, 40914688.000000, -212.000000
2081890.000000, 2081360.000000, -530.000000
2617840.000000, 2616224.000000, -1616.000000
1870340.000000, 1871600.000000, 1260.000000
1400600.000000, 1401152.000000, 552.000000
2681800.000000, 2680208.000000, -1592.000000
2399810.000000, 2401248.000000, 1438.000000
441923.000000, 442416.000000, 493.000000
984140.000000, 985984.000000, 1844.000000
5034990.000000, 5032912.000000, -2078.000000
1637420.000000, 1637920.000000, 500.000000
1157020.000000, 1158768.000000, 1748.000000
2212290.000000, 2211520.000000, -770.000000
731211.000000, 731408.000000, 197.000000
1734650.000000, 1736288.000000, 1638.000000
1064700.000000, 1065648.000000, 948.000000
1444070.000000, 1443328.000000, -742.000000
2462500.000000, 2462288.000000, -212.000000
13602000.000000, 13603488.000000, 1488.000000
5348610.000000, 5348848.000000, 238.000000
3565810.000000, 3564608.000000, -1202.000000
2682360.000000, 2682768.000000, 408.000000
9894950.000000, 9895648.000000, 698.000000
3917770.000000, 3918128.000000, 358.000000
2573700.000000, 2575488.000000, 1788.000000
2874910.000000, 2876368.000000, 1458.000000
55698100.000000, 55698048.000000, -52.000000
386871.000000, 386871.000000, 0.000000
817438.000000, 817438.000000, 0.000000
2927150.000000, 2926085.000000, -1065.000000
613830.000000, 614892.000000, 1062.000000
2495320.000000, 2496979.000000, 1659.000000
1353170.000000, 1353146.000000, -24.000000
5218730.000000, 5220513.000000, 1783.000000
10402300.000000, 10401160.000000, -1140.000000
2685490.000000, 2687087.000000, 1597.000000
989199.000000, 990294.000000, 1095.000000
14080400.000000, 14081341.000000, 941.000000
11704700.000000, 11704868.000000, 168.000000
804450.000000, 803595.000000, -855.000000
3784900.000000, 3783922.000000, -978.000000
702657.000000, 700889.000000, -1768.000000
1030790.000000, 1031616.000000, 826.000000
1706280.000000, 1707943.000000, 1663.000000
1950260.000000, 1950350.000000, 90.000000
849438.000000, 848757.000000, -681.000000
2921890.000000, 2922844.000000, 954.000000
911064.000000, 911171.000000, 107.000000
849309.000000, 847146.000000, -2163.000000
883615.000000, 881425.000000, -2190.000000
11198400.000000, 11200760.000000, 2360.000000
952727.000000, 949983.000000, -2744.000000
2894610.000000, 2895046.000000, 436.000000
825757.000000, 828077.000000, 2320.000000
1271130.000000, 1274004.000000, 2874.000000
1072810.000000, 1074811.000000, 2001.000000
3587610.000000, 3585122.000000, -2488.000000
53457600.000000, 53459529.000000, 1929.000000
1227510.000000, 1227504.000000, -6.000000
32655100.000000, 32654976.000000, -124.000000
889044.000000, 889044.000000, 0.000000
2021880.000000, 2024232.000000, 2352.000000
1208150.000000, 1205628.000000, -2522.000000
1935900.000000, 1935312.000000, -588.000000
1359650.000000, 1362468.000000, 2818.000000
9660280.000000, 9661560.000000, 1280.000000
1549620.000000, 1550028.000000, 408.000000
3083530.000000, 3084576.000000, 1046.000000
1514010.000000, 1516404.000000, 2394.000000
1364670.000000, 1367496.000000, 2826.000000
1817160.000000, 1814556.000000, -2604.000000
2194590.000000, 2194032.000000, -558.000000
614859.000000, 613572.000000, -1287.000000
1487290.000000, 1484568.000000, -2722.000000
802470.000000, 801132.000000, -1338.000000
3039190.000000, 3042240.000000, 3050.000000
3185560.000000, 3188244.000000, 2684.000000
1595580.000000, 1595496.000000, -84.000000
1692790.000000, 1692348.000000, -442.000000
1386380.000000, 1383696.000000, -2684.000000
3559740.000000, 3557220.000000, -2520.000000
2618440.000000, 2617784.000000, -656.000000
12209300.000000, 12213260.000000, 3960.000000
4316240.000000, 4318816.000000, 2576.000000
1326390.000000, 1323188.000000, -3202.000000
18721500.000000, 18717448.000000, -4052.000000
3466620.000000, 3466588.000000, -32.000000
5498470.000000, 5500848.000000, 2378.000000
2641930.000000, 2644484.000000, 2554.000000
6661440.000000, 6661208.000000, -232.000000
1535960.000000, 1535660.000000, -300.000000
3391150.000000, 3389696.000000, -1454.000000
1440750.000000, 1442644.000000, 1894.000000
3853290.000000, 3853736.000000, 446.000000
1039290.000000, 1038332.000000, -958.000000
1016320.000000, 1016400.000000, 80.000000
6166300.000000, 6163620.000000, -2680.000000
8594430.000000, 8591096.000000, -3334.000000
19114100.000000, 19112268.000000, -1832.000000
1965640.000000, 1969056.000000, 3416.000000
2849000.000000, 2848244.000000, -756.000000
33351500.000000, 33349704.000000, -1796.000000
1047850.000000, 1051292.000000, 3442.000000
1502140.000000, 1504496.000000, 2356.000000
5333500.000000, 5332804.000000, -696.000000
10957500.000000, 10955160.000000, -2340.000000
2023920.000000, 2020332.000000, -3588.000000
2768050.000000, 2768448.000000, 398.000000
845475.000000, 845972.000000, 497.000000
1071340.000000, 1069800.000000, -1540.000000
19493100.000000, 19496252.000000, 3152.000000
935312.000000, 935824.000000, 512.000000
2403380.000000, 2404836.000000, 1456.000000
840945.000000, 842808.000000, 1863.000000
416284.000000, 415372.000000, -912.000000
2071010.000000, 2072800.000000, 1790.000000
16226200.000000, 16227124.000000, 924.000000
1071460.000000, 1070472.000000, -988.000000
9990770.000000, 9990108.000000, -662.000000
8337330.000000, 8337968.000000, 638.000000
1092590.000000, 1090692.000000, -1898.000000
23348900.000000, 23346904.000000, -1996.000000
5716000.000000, 5716268.000000, 268.000000
23853800.000000, 23851904.000000, -1896.000000
6850860.000000, 6852052.000000, 1192.000000
1568390.000000, 1566760.000000, -1630.000000
7714240.000000, 7713404.000000, -836.000000
1822920.000000, 1821904.000000, -1016.000000
1193490.000000, 1193764.000000, 274.000000
17352200.000000, 17351032.000000, -1168.000000
24254500.000000, 24255436.000000, 936.000000
840065.000000, 841248.000000, 1183.000000
607459.000000, 606324.000000, -1135.000000
613395.000000, 613064.000000, -331.000000
2742610.000000, 2741532.000000, -1078.000000
3285970.000000, 3284848.000000, -1122.000000
5945470.000000, 5945796.000000, 326.000000
9729550.000000, 9729048.000000, -502.000000
36742900.000000, 36744812.000000, 1912.000000
99370900.000000, 99371200.000000, 300.000000
5905520.000000, 5905504.000000, -16.000000
10600900.000000, 10600896.000000, -4.000000
83794000.000000, 83793920.000000, -80.000000
5605050.000000, 5605024.000000, -26.000000
948939.000000, 950848.000000, 1909.000000
1411710.000000, 1411808.000000, 98.000000
27492700.000000, 27492992.000000, 292.000000
3054650.000000, 3053856.000000, -794.000000
4413040.000000, 4413120.000000, 80.000000
1539220.000000, 1540704.000000, 1484.000000
2119570.000000, 2120448.000000, 878.000000
903284.000000, 903584.000000, 300.000000
1687180.000000, 1683776.000000, -3404.000000
4559570.000000, 4557536.000000, -2034.000000
3614810.000000, 3615360.000000, 550.000000
2435640.000000, 2435616.000000, -24.000000
6093640.000000, 6096320.000000, 2680.000000
3795660.000000, 3795552.000000, -108.000000
1614520.000000, 1613568.000000, -952.000000
62416600.000000, 62416800.000000, 200.000000
5909860.000000, 5909856.000000, -4.000000
9881300.000000, 9878816.000000, -2484.000000
1312060.000000, 1308640.000000, -3420.000000
13682000.000000, 13681568.000000, -432.000000
766179.000000, 768352.000000, 2173.000000
1322930.000000, 1322272.000000, -658.000000
33729600.000000, 33732576.000000, 2976.000000
7412750.000000, 7411616.000000, -1134.000000
957907.000000, 957280.000000, -627.000000
2288150.000000, 2290720.000000, 2570.000000
1187980.000000, 1189088.000000, 1108.000000
1718700.000000, 1720736.000000, 2036.000000
8090020.000000, 8087648.000000, -2372.000000
1715220.000000, 1714976.000000, -244.000000
1745120.000000, 1741792.000000, -3328.000000
4779500.000000, 4782752.000000, 3252.000000
1201210.000000, 1199712.000000, -1498.000000
18280000.000000, 18282272.000000, 2272.000000
679104.000000, 676832.000000, -2272.000000
8401190.000000, 8402592.000000, 1402.000000
1150130.000000, 1152352.000000, 2222.000000
6869740.000000, 6868512.000000, -1228.000000
9506900.000000, 9506272.000000, -628.000000
911076.000000, 912032.000000, 956.000000
6989150.000000, 6986592.000000, -2558.000000
2026160.000000, 2027552.000000, 1392.000000
14596300.000000, 14598112.000000, 1812.000000
4054120.000000, 4051872.000000, -2248.000000
1506530.000000, 1505632.000000, -898.000000
1315800.000000, 1314592.000000, -1208.000000
3000010.000000, 2998752.000000, -1258.000000
4302360.000000, 4305312.000000, 2952.000000
1361860.000000, 1362272.000000, 412.000000
1905420.000000, 1907232.000000, 1812.000000
4424080.000000, 4423392.000000, -688.000000
3530860.000000, 3528352.000000, -2508.000000
7705840.000000, 7708512.000000, 2672.000000
3916990.000000, 3914272.000000, -2718.000000
641088.000000, 638432.000000, -2656.000000
2902510.000000, 2904992.000000, 2482.000000
1399860.000000, 1401952.000000, 2092.000000
2336270.000000, 2337312.000000, 1042.000000
708076.000000, 706272.000000, -1804.000000
5203610.000000, 5206432.000000, 2822.000000
643643.000000, 644192.000000, 549.000000
2720630.000000, 2718752.000000, -1878.000000
1795450.000000, 1798112.000000, 2662.000000
689113.000000, 691872.000000, 2759.000000
6233070.000000, 6231392.000000, -1678.000000
1941170.000000, 1940512.000000, -658.000000
3365670.000000, 3363552.000000, -2118.000000
1017360.000000, 1018272.000000, 912.000000
810253.000000, 808032.000000, -2221.000000
532231.000000, 531232.000000, -999.000000
6824800.000000, 6823392.000000, -1408.000000
4646380.000000, 4647072.000000, 692.000000
1341460.000000, 1339232.000000, -2228.000000
1703880.000000, 1702432.000000, -1448.000000
3790660.000000, 3791072.000000, 412.000000
29215100.000000, 29216672.000000, 1572.000000
717439.000000, 717436.000000, -3.000000
1457010.000000, 1458520.000000, 1510.000000
698758.000000, 699444.000000, 686.000000
4631630.000000, 4630288.000000, -1342.000000
1028980.000000, 1029612.000000, 632.000000
1106780.000000, 1105096.000000, -1684.000000
1590770.000000, 1590180.000000, -590.000000
1451480.000000, 1450624.000000, -856.000000
3140930.000000, 3138908.000000, -2022.000000
863828.000000, 864312.000000, 484.000000
10538200.000000, 10539796.000000, 1596.000000
1031260.000000, 1030640.000000, -620.000000
4661430.000000, 4659404.000000, -2026.000000
1225490.000000, 1227688.000000, 2198.000000
830630.000000, 832132.000000, 1502.000000
2660080.000000, 2658656.000000, -1424.000000
2099230.000000, 2099260.000000, 30.000000
5809450.000000, 5809944.000000, 494.000000
1027940.000000, 1026548.000000, -1392.000000
635032.000000, 636112.000000, 1080.000000
312872.000000, 313260.000000, 388.000000
1770600.000000, 1769096.000000, -1504.000000
923357.000000, 924004.000000, 647.000000
912545.000000, 911424.000000, -1121.000000
9676630.000000, 9675548.000000, -1082.000000
3013500.000000, 3012088.000000, -1412.000000
5611820.000000, 5610708.000000, -1112.000000
3039170.000000, 3039152.000000, -18.000000
1815860.000000, 1816204.000000, 344.000000
718238.000000, 719208.000000, 970.000000
8015010.000000, 8014916.000000, -94.000000
23755700.000000, 23755552.000000, -148.000000
1995240.000000, 1995240.000000, 0.000000
1165470.000000, 1164464.000000, -1006.000000
357624.000000, 358264.000000, 640.000000
1648680.000000, 1647168.000000, -1512.000000
2376860.000000, 2376968.000000, 108.000000
6767880.000000, 6768592.000000, 712.000000
438937.000000, 438936.000000, -1.000000
2013030.000000, 2013536.000000, 506.000000
1758470.000000, 1757224.000000, -1246.000000
6947520.000000, 6947568.000000, 48.000000
16742900.000000, 16742840.000000, -60.000000
35114200.000000, 35115136.000000, 936.000000
3223050.000000, 3223048.000000, -2.000000
5642530.000000, 5642528.000000, -2.000000
5408370.000000, 5407800.000000, -570.000000
1307390.000000, 1308496.000000, 1106.000000
9213790.000000, 9214568.000000, 778.000000
2194100.000000, 2193792.000000, -308.000000
1568300.000000, 1568920.000000, 620.000000
1655410.000000, 1656752.000000, 1342.000000
1838950.000000, 1840328.000000, 1378.000000
1609100.000000, 1607136.000000, -1964.000000
3134510.000000, 3136760.000000, 2250.000000
765092.000000, 763408.000000, -1684.000000
1561620.000000, 1560872.000000, -748.000000
2720780.000000, 2718784.000000, -1996.000000
12114400.000000, 12116312.000000, 1912.000000
1364270.000000, 1362544.000000, -1726.000000
8231240.000000, 8231304.000000, 64.000000
4995320.000000, 4996256.000000, 936.000000
4696370.000000, 4695480.000000, -890.000000
856221.000000, 857808.000000, 1587.000000
1190660.000000, 1193448.000000, 2788.000000
2922550.000000, 2920192.000000, -2358.000000
2537860.000000, 2540568.000000, 2708.000000
3800400.000000, 3799856.000000, -544.000000
965251.000000, 964680.000000, -571.000000
1212090.000000, 1210208.000000, -1882.000000
1047430.000000, 1050232.000000, 2802.000000
2207790.000000, 2208144.000000, 354.000000
924958.000000, 927400.000000, 2442.000000
751361.000000, 750528.000000, -833.000000
568541.000000, 568024.000000, -517.000000
3300620.000000, 3302896.000000, 2276.000000
2178540.000000, 2179848.000000, 1308.000000
3843890.000000, 3844640.000000, 750.000000
20762900.000000, 20760888.000000, -2012.000000
694451.000000, 691792.000000, -2659.000000
2902620.000000, 2902888.000000, 268.000000
1793240.000000, 1791104.000000, -2136.000000
2544170.000000, 2543512.000000, -658.000000
3188190.000000, 3188912.000000, 722.000000
800590.000000, 799176.000000, -1414.000000
21353900.000000, 21352928.000000, -972.000000
18439700.000000, 18437880.000000, -1820.000000
6110360.000000, 6110992.000000, 632.000000
2501980.000000, 2500392.000000, -1588.000000
1082130.000000, 1083456.000000, 1326.000000
944465.000000, 945752.000000, 1287.000000
1265510.000000, 1265264.000000, -246.000000
2582160.000000, 2581896.000000, -264.000000
1507550.000000, 1505440.000000, -2110.000000
9891680.000000, 9889464.000000, -2216.000000
11430300.000000, 11429840.000000, -460.000000
2214870.000000, 2215912.000000, 1042.000000
707248.000000, 706560.000000, -688.000000
103392000.000000, 103391744.000000, -256.000000
499716.000000, 499716.000000, 0.000000
1380860.000000, 1380856.000000, -4.000000
960867.000000, 958444.000000, -2423.000000
3119400.000000, 3118816.000000, -584.000000
2445090.000000, 2443476.000000, -1614.000000
3241780.000000, 3241928.000000, 148.000000
1470200.000000, 1472188.000000, 1988.000000
5168260.000000, 5169584.000000, 1324.000000
12546600.000000, 12549028.000000, 2428.000000
29882300.000000, 29880216.000000, -2084.000000
1382850.000000, 1382796.000000, -54.000000
1561670.000000, 1563520.000000, 1850.000000
1031720.000000, 1034100.000000, 2380.000000
2979150.000000, 2980456.000000, 1306.000000
2802830.000000, 2801244.000000, -1586.000000
1384980.000000, 1386576.000000, 1596.000000
2010100.000000, 2009924.000000, -176.000000
155473000.000000, 155471872.000000, -1128.000000
6350060.000000, 6350016.000000, -44.000000
1481590.000000, 1481584.000000, -6.000000
2803410.000000, 2806304.000000, 2894.000000
2823470.000000, 2819280.000000, -4190.000000
1835290.000000, 1832320.000000, -2970.000000
31213000.000000, 31209008.000000, -3992.000000
1562500.000000, 1557216.000000, -5284.000000
