current pwr_bound is 1e-6
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 65536
pwrLength=2048
pwrErrBoundBytes_size=4096
pw_relBoundRatio=0.000001
hit: 59488
miss: 6046
length of statenum:65536
nodecount=15319
treeByteSize=137872
enCodeSize=50999
-------insight of tdps
dataLength=65536
exactDataNum=6048
realPrecision=0.000001
medianValue=0.000000
reqLength=31
quantization_intervals=20000
pwrErrBoundBytes_size=4096
radExpo=-1
-----------------------
timecost, 0.013061, seconds
done
input file size: 524288
output file size: 127166
sz compression ratio, 4.12 
timecost, 0.007090, second
done
Max absolute error = 9.5355224605242483449E-07
Max relative error = 9.535560602766659727E-07
Max pw_relative err = 9.9107485949073922214E-07
../model_comparison/inputdata/original/astro.dat, ../model_comparison/inputdata/original/astro.dat.sz.out, 65536
size of double: 8
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999994, 0.999993, -0.000001
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999993, 0.999993, 0.000000
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999992, 0.999991, -0.000001
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999991, 0.999991, 0.000000
0.999990, 0.999990, -0.000000
0.999991, 0.999991, 0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999990, 0.999990, -0.000000
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999989, 0.999990, 0.000001
0.999988, 0.999988, -0.000000
0.999988, 0.999988, -0.000000
0.999988, 0.999988, -0.000000
0.999988, 0.999988, -0.000000
0.999988, 0.999988, -0.000000
0.999988, 0.999988, -0.000000
0.999988, 0.999988, -0.000000
