26471,22428,14142,5911,1021,61,0,0,0,0,0,0
72068,72068,63876,63876,63876,61732,61732,61732,60916,29256,0,0
36726,32292,18239,2604,220,8,0,0,0,0,0,0
16539,16539,16534,16507,16137,13043,4257,648,92,9,0,0
282613,282584,282293,279496,251851,61441,11277,493,19,4,0,0
11127,11091,10791,8225,4304,1534,295,0,0,0,0,0
13736,3707,14,0,0,0,0,0,0,0,0,0
87628,71540,58599,34090,4402,71,31,8,0,0,0,0
79617,64501,45052,10370,57,0,0,0,0,0,0,0
