159886,126601,74205,28634,4623,261,0,0,0,0,0,0
572432,545407,458786,434769,403100,370380,347231,316366,289341,127986,0,0
225532,185795,97560,12871,988,25,0,0,0,0,0,0
117543,110646,103810,96816,87968,66336,20957,3158,431,32,0,0
2160637,2104878,2039649,1948375,1656762,328445,52642,2214,79,9,0,0
72514,67776,61356,44067,22133,7372,1317,0,0,0,0,0
82404,20840,63,0,0,0,0,0,0,0,0,0
552841,420588,322422,174385,20510,334,145,27,0,0,0,0
487641,365517,236512,50544,247,0,0,0,0,0,0,0
