current pwr_bound is 5e-2
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 28240
pwrLength=883
pwrErrBoundBytes_size=1766
pw_relBoundRatio=0.050000
hit: 28235
miss: 3
length of statenum:65536
nodecount=2563
treeByteSize=23068
enCodeSize=25117
-------insight of tdps
dataLength=28240
exactDataNum=5
realPrecision=0.156250
medianValue=0.000000
reqLength=28
quantization_intervals=20000
pwrErrBoundBytes_size=1766
radExpo=28
-----------------------
timecost, 0.006038, seconds
done
input file size: 225920
output file size: 37048
sz compression ratio, 6.10 
timecost, 0.005887, second
done
Max absolute error = 354724
Max relative error = 0.0011084293788923074708
Max pw_relative err = 0.049811010558635550327
../model_comparison/inputdata/sample_10/eddy.dat, ../model_comparison/inputdata/sample_10/eddy.dat.sz.out, 28240
size of double: 8
866937.000000, 866912.000000, -25.000000
1689600.000000, 1689600.000000, 0.000000
2093610.000000, 2082208.000000, -11402.000000
25102000.000000, 25097024.000000, -4976.000000
600813.000000, 588000.000000, -12813.000000
705818.000000, 722560.000000, 16742.000000
523036.000000, 513056.000000, -9980.000000
1961820.000000, 1980864.000000, 19044.000000
445573.000000, 438112.000000, -7461.000000
67582400.000000, 67579136.000000, -3264.000000
813786.000000, 793248.000000, -20538.000000
2473170.000000, 2476096.000000, 2926.000000
3080080.000000, 3083744.000000, 3664.000000
2302010.000000, 2315136.000000, 13126.000000
1480960.000000, 1460512.000000, -20448.000000
43393800.000000, 43398848.000000, 5048.000000
40914900.000000, 40909920.000000, -4980.000000
2081890.000000, 2079232.000000, -2658.000000
2617840.000000, 2600864.000000, -16976.000000
1870340.000000, 1875264.000000, 4924.000000
1400600.000000, 1407712.000000, 7112.000000
2681800.000000, 2660480.000000, -21320.000000
2399810.000000, 2407968.000000, 8158.000000
441923.000000, 435136.000000, -6787.000000
984140.000000, 999776.000000, 15636.000000
5034990.000000, 5048064.000000, 13074.000000
1637420.000000, 1655968.000000, 18548.000000
1157020.000000, 1145408.000000, -11612.000000
2212290.000000, 2226144.000000, 13854.000000
731211.000000, 726400.000000, -4811.000000
1734650.000000, 1721120.000000, -13530.000000
1064700.000000, 1081536.000000, 16836.000000
1444070.000000, 1437280.000000, -6790.000000
2462500.000000, 2456576.000000, -5924.000000
13602000.000000, 13613472.000000, 11472.000000
5348610.000000, 5343040.000000, -5570.000000
3565810.000000, 3560672.000000, -5138.000000
2682360.000000, 2699904.000000, 17544.000000
9894950.000000, 9912352.000000, 17402.000000
3917770.000000, 3927488.000000, 9718.000000
2573700.000000, 2587488.000000, 13788.000000
2874910.000000, 2869504.000000, -5406.000000
55698100.000000, 55682720.000000, -15380.000000
386871.000000, 373824.000000, -13047.000000
817438.000000, 803296.000000, -14142.000000
2927150.000000, 2928512.000000, 1362.000000
613830.000000, 630048.000000, 16218.000000
2495320.000000, 2497216.000000, 1896.000000
1353170.000000, 1341536.000000, -11634.000000
5218730.000000, 5236224.000000, 17494.000000
10402300.000000, 10384288.000000, -18012.000000
2685490.000000, 2703680.000000, 18190.000000
989199.000000, 995040.000000, 5841.000000
14080400.000000, 14068864.000000, -11536.000000
11704700.000000, 11696672.000000, -8028.000000
804450.000000, 808896.000000, 4446.000000
3784900.000000, 3781984.000000, -2916.000000
702657.000000, 709376.000000, 6719.000000
1030790.000000, 1028256.000000, -2534.000000
1706280.000000, 1715776.000000, 9496.000000
1950260.000000, 1960928.000000, 10668.000000
849438.000000, 842112.000000, -7326.000000
2921890.000000, 2930464.000000, 8574.000000
911064.000000, 926912.000000, 15848.000000
849309.000000, 828000.000000, -21309.000000
883615.000000, 913408.000000, 29793.000000
11198400.000000, 11197856.000000, -544.000000
952727.000000, 961344.000000, 8617.000000
2894610.000000, 2889952.000000, -4658.000000
825757.000000, 824960.000000, -797.000000
1271130.000000, 1279008.000000, 7878.000000
1072810.000000, 1057216.000000, -15594.000000
3587610.000000, 3600224.000000, 12614.000000
53457600.000000, 53452032.000000, -5568.000000
1227510.000000, 1252000.000000, 24490.000000
32655100.000000, 32671808.000000, 16708.000000
889044.000000, 869856.000000, -19188.000000
2021880.000000, 1999744.000000, -22136.000000
1208150.000000, 1224992.000000, 16842.000000
1935900.000000, 1924800.000000, -11100.000000
1359650.000000, 1334368.000000, -25282.000000
9660280.000000, 9652736.000000, -7544.000000
1549620.000000, 1566624.000000, 17004.000000
3083530.000000, 3065152.000000, -18378.000000
1514010.000000, 1491680.000000, -22330.000000
1364670.000000, 1392768.000000, 28098.000000
1817160.000000, 1846816.000000, 29656.000000
2194590.000000, 2177984.000000, -16606.000000
614859.000000, 604512.000000, -10347.000000
1487290.000000, 1488640.000000, 1350.000000
802470.000000, 775328.000000, -27142.000000
3039190.000000, 3011136.000000, -28054.000000
3185560.000000, 3157984.000000, -27576.000000
1595580.000000, 1584512.000000, -11068.000000
1692790.000000, 1669920.000000, -22870.000000
1386380.000000, 1386688.000000, 308.000000
3559740.000000, 3561056.000000, 1316.000000
2618440.000000, 2622464.000000, 4024.000000
12209300.000000, 12169632.000000, -39668.000000
4316240.000000, 4349760.000000, 33520.000000
1326390.000000, 1363168.000000, 36778.000000
18721500.000000, 18692736.000000, -28764.000000
3466620.000000, 3500064.000000, 33444.000000
5498470.000000, 5510592.000000, 12122.000000
2641930.000000, 2605920.000000, -36010.000000
6661440.000000, 6664448.000000, 3008.000000
1535960.000000, 1547936.000000, 11976.000000
3391150.000000, 3394624.000000, 3474.000000
1440750.000000, 1472992.000000, 32242.000000
3853290.000000, 3893120.000000, 39830.000000
1039290.000000, 1070368.000000, 31078.000000
1016320.000000, 1032896.000000, 16576.000000
6166300.000000, 6156384.000000, -9916.000000
8594430.000000, 8576512.000000, -17918.000000
19114100.000000, 19106720.000000, -7380.000000
1965640.000000, 1947968.000000, -17672.000000
2849000.000000, 2811616.000000, -37384.000000
33351500.000000, 33330304.000000, -21196.000000
1047850.000000, 1016352.000000, -31498.000000
1502140.000000, 1470400.000000, -31740.000000
5333500.000000, 5365088.000000, 31588.000000
10957500.000000, 10980096.000000, 22596.000000
2023920.000000, 2013344.000000, -10576.000000
2768050.000000, 2795072.000000, 27022.000000
845475.000000, 873440.000000, 27965.000000
1071340.000000, 1081728.000000, 10388.000000
19493100.000000, 19476256.000000, -16844.000000
935312.000000, 924864.000000, -10448.000000
2403380.000000, 2402912.000000, -468.000000
840945.000000, 849920.000000, 8975.000000
416284.000000, 402848.000000, -13436.000000
2071010.000000, 2085696.000000, 14686.000000
16226200.000000, 16220384.000000, -5816.000000
1071460.000000, 1068672.000000, -2788.000000
9990770.000000, 10001440.000000, 10670.000000
8337330.000000, 8325568.000000, -11762.000000
1092590.000000, 1079136.000000, -13454.000000
23348900.000000, 23364864.000000, 15964.000000
5716000.000000, 5714592.000000, -1408.000000
23853800.000000, 23863360.000000, 9560.000000
6850860.000000, 6868448.000000, 17588.000000
1568390.000000, 1588096.000000, 19706.000000
7714240.000000, 7694624.000000, -19616.000000
1822920.000000, 1840832.000000, 17912.000000
1193490.000000, 1188960.000000, -4530.000000
17352200.000000, 17371648.000000, 19448.000000
24254500.000000, 24256416.000000, 1916.000000
840065.000000, 830784.000000, -9281.000000
607459.000000, 588512.000000, -18947.000000
613395.000000, 632960.000000, 19565.000000
2742610.000000, 2725408.000000, -17202.000000
3285970.000000, 3302336.000000, 16366.000000
5945470.000000, 5927264.000000, -18206.000000
9729550.000000, 9740032.000000, 10482.000000
36742900.000000, 36736160.000000, -6740.000000
99370900.000000, 99367488.000000, -3412.000000
5905520.000000, 5900256.000000, -5264.000000
10600900.000000, 10614144.000000, 13244.000000
83794000.000000, 83813152.000000, 19152.000000
5605050.000000, 5624000.000000, 18950.000000
948939.000000, 941664.000000, -7275.000000
1411710.000000, 1420288.000000, 8578.000000
27492700.000000, 27482528.000000, -10172.000000
3054650.000000, 3041088.000000, -13562.000000
4413040.000000, 4404448.000000, -8592.000000
1539220.000000, 1565312.000000, 26092.000000
2119570.000000, 2117664.000000, -1906.000000
903284.000000, 900544.000000, -2740.000000
1687180.000000, 1674080.000000, -13100.000000
4559570.000000, 4585728.000000, 26158.000000
3614810.000000, 3589792.000000, -25018.000000
2435640.000000, 2446400.000000, 10760.000000
6093640.000000, 6095328.000000, 1688.000000
3795660.000000, 3772288.000000, -23372.000000
1614520.000000, 1596704.000000, -17816.000000
62416600.000000, 62384832.000000, -31768.000000
5909860.000000, 5945440.000000, 35580.000000
9881300.000000, 9889280.000000, 7980.000000
1312060.000000, 1299360.000000, -12700.000000
13682000.000000, 13648192.000000, -33808.000000
766179.000000, 782048.000000, 15869.000000
1322930.000000, 1334400.000000, 11470.000000
33729600.000000, 33737248.000000, 7648.000000
7412750.000000, 7378880.000000, -33870.000000
957907.000000, 927072.000000, -30835.000000
2288150.000000, 2290432.000000, 2282.000000
1187980.000000, 1220768.000000, 32788.000000
1718700.000000, 1699392.000000, -19308.000000
8090020.000000, 8076256.000000, -13764.000000
1715220.000000, 1698176.000000, -17044.000000
1745120.000000, 1734432.000000, -10688.000000
4779500.000000, 4793536.000000, 14036.000000
1201210.000000, 1186400.000000, -14810.000000
18280000.000000, 18276352.000000, -3648.000000
679104.000000, 701856.000000, 22752.000000
8401190.000000, 8395584.000000, -5606.000000
1150130.000000, 1169632.000000, 19502.000000
6869740.000000, 6895232.000000, 25492.000000
9506900.000000, 9509920.000000, 3020.000000
911076.000000, 887232.000000, -23844.000000
6989150.000000, 6993760.000000, 4610.000000
2026160.000000, 2053376.000000, 27216.000000
14596300.000000, 14572192.000000, -24108.000000
4054120.000000, 4044864.000000, -9256.000000
1506530.000000, 1517024.000000, 10494.000000
1315800.000000, 1338240.000000, 22440.000000
3000010.000000, 3000608.000000, 598.000000
4302360.000000, 4282048.000000, -20312.000000
1361860.000000, 1373280.000000, 11420.000000
1905420.000000, 1892864.000000, -12556.000000
4424080.000000, 4444064.000000, 19984.000000
3530860.000000, 3503424.000000, -27436.000000
7705840.000000, 7705312.000000, -528.000000
3916990.000000, 3907712.000000, -9278.000000
641088.000000, 618016.000000, -23072.000000
2902510.000000, 2915264.000000, 12754.000000
1399860.000000, 1403232.000000, 3372.000000
2336270.000000, 2367232.000000, 30962.000000
708076.000000, 728224.000000, 20148.000000
5203610.000000, 5184064.000000, -19546.000000
643643.000000, 624608.000000, -19035.000000
2720630.000000, 2731392.000000, 10762.000000
1795450.000000, 1790752.000000, -4698.000000
689113.000000, 659648.000000, -29465.000000
6233070.000000, 6235744.000000, 2674.000000
1941170.000000, 1930240.000000, -10930.000000
3365670.000000, 3359136.000000, -6534.000000
1017360.000000, 999232.000000, -18128.000000
810253.000000, 789728.000000, -20525.000000
532231.000000, 529024.000000, -3207.000000
6824800.000000, 6821920.000000, -2880.000000
4646380.000000, 4666816.000000, 20436.000000
1341460.000000, 1334112.000000, -7348.000000
1703880.000000, 1687808.000000, -16072.000000
3790660.000000, 3782304.000000, -8356.000000
29215100.000000, 29224000.000000, 8900.000000
717439.000000, 700896.000000, -16543.000000
1457010.000000, 1464192.000000, 7182.000000
698758.000000, 691488.000000, -7270.000000
4631630.000000, 4629184.000000, -2446.000000
1028980.000000, 1040480.000000, 11500.000000
1106780.000000, 1086976.000000, -19804.000000
1590770.000000, 1594272.000000, 3502.000000
1451480.000000, 1435968.000000, -15512.000000
3140930.000000, 3120864.000000, -20066.000000
863828.000000, 863360.000000, -468.000000
10538200.000000, 10535456.000000, -2744.000000
1031260.000000, 1007552.000000, -23708.000000
4661430.000000, 4638048.000000, -23382.000000
1225490.000000, 1202944.000000, -22546.000000
830630.000000, 839840.000000, 9210.000000
2660080.000000, 2678336.000000, 18256.000000
2099230.000000, 2110432.000000, 11202.000000
5809450.000000, 5792128.000000, -17322.000000
1027940.000000, 1025824.000000, -2116.000000
635032.000000, 611520.000000, -23512.000000
312872.000000, 320096.000000, 7224.000000
1770600.000000, 1779712.000000, 9112.000000
923357.000000, 935328.000000, 11971.000000
912545.000000, 920384.000000, 7839.000000
9676630.000000, 9691360.000000, 14730.000000
3013500.000000, 3010176.000000, -3324.000000
5611820.000000, 5606432.000000, -5388.000000
3039170.000000, 3041728.000000, 2558.000000
1815860.000000, 1828704.000000, 12844.000000
718238.000000, 707840.000000, -10398.000000
8015010.000000, 8004256.000000, -10754.000000
23755700.000000, 23748672.000000, -7028.000000
1995240.000000, 1983968.000000, -11272.000000
1165470.000000, 1170304.000000, 4834.000000
357624.000000, 356640.000000, -984.000000
1648680.000000, 1662656.000000, 13976.000000
2376860.000000, 2384992.000000, 8132.000000
6767880.000000, 6763008.000000, -4872.000000
438937.000000, 450464.000000, 11527.000000
2013030.000000, 2002240.000000, -10790.000000
1758470.000000, 1772256.000000, 13786.000000
6947520.000000, 6948992.000000, 1472.000000
16742900.000000, 16733728.000000, -9172.000000
35114200.000000, 35120064.000000, 5864.000000
3223050.000000, 3217760.000000, -5290.000000
5642530.000000, 5629696.000000, -12834.000000
5408370.000000, 5399712.000000, -8658.000000
1307390.000000, 1299008.000000, -8382.000000
9213790.000000, 9209824.000000, -3966.000000
2194100.000000, 2190720.000000, -3380.000000
1568300.000000, 1561376.000000, -6924.000000
1655410.000000, 1669312.000000, 13902.000000
1838950.000000, 1832544.000000, -6406.000000
1609100.000000, 1608704.000000, -396.000000
3134510.000000, 3154336.000000, 19826.000000
765092.000000, 773952.000000, 8860.000000
1561620.000000, 1545440.000000, -16180.000000
2720780.000000, 2704000.000000, -16780.000000
12114400.000000, 12101664.000000, -12736.000000
1364270.000000, 1371584.000000, 7314.000000
8231240.000000, 8225632.000000, -5608.000000
4995320.000000, 5015808.000000, 20488.000000
4696370.000000, 4681376.000000, -14994.000000
856221.000000, 863296.000000, 7075.000000
1190660.000000, 1192416.000000, 1756.000000
2922550.000000, 2903936.000000, -18614.000000
2537860.000000, 2514208.000000, -23652.000000
3800400.000000, 3783360.000000, -17040.000000
965251.000000, 960608.000000, -4643.000000
1212090.000000, 1234432.000000, 22342.000000
1047430.000000, 1065888.000000, 18458.000000
2207790.000000, 2224448.000000, 16658.000000
924958.000000, 949984.000000, 25026.000000
751361.000000, 726144.000000, -25217.000000
568541.000000, 557600.000000, -10941.000000
3300620.000000, 3319744.000000, 19124.000000
2178540.000000, 2155872.000000, -22668.000000
3843890.000000, 3867392.000000, 23502.000000
20762900.000000, 20785312.000000, 22412.000000
694451.000000, 710208.000000, 15757.000000
2902620.000000, 2919392.000000, 16772.000000
1793240.000000, 1810816.000000, 17576.000000
2544170.000000, 2527008.000000, -17162.000000
3188190.000000, 3187904.000000, -286.000000
800590.000000, 801376.000000, 786.000000
21353900.000000, 21368832.000000, 14932.000000
18439700.000000, 18441632.000000, 1932.000000
6110360.000000, 6126400.000000, 16040.000000
2501980.000000, 2511072.000000, 9092.000000
1082130.000000, 1058432.000000, -23698.000000
944465.000000, 932896.000000, -11569.000000
1265510.000000, 1249728.000000, -15782.000000
2582160.000000, 2598752.000000, 16592.000000
1507550.000000, 1490176.000000, -17374.000000
9891680.000000, 9867936.000000, -23744.000000
11430300.000000, 11413568.000000, -16732.000000
2214870.000000, 2194912.000000, -19958.000000
707248.000000, 693120.000000, -14128.000000
103392000.000000, 103393568.000000, 1568.000000
499716.000000, 491200.000000, -8516.000000
1380860.000000, 1397856.000000, 16996.000000
960867.000000, 977408.000000, 16541.000000
3119400.000000, 3112864.000000, -6536.000000
2445090.000000, 2446656.000000, 1566.000000
3241780.000000, 3255008.000000, 13228.000000
1470200.000000, 1458304.000000, -11896.000000
5168260.000000, 5166624.000000, -1636.000000
12546600.000000, 12561344.000000, 14744.000000
29882300.000000, 29884768.000000, 2468.000000
1382850.000000, 1398528.000000, 15678.000000
1561670.000000, 1567904.000000, 6234.000000
1031720.000000, 1049152.000000, 17432.000000
2979150.000000, 2988000.000000, 8850.000000
2802830.000000, 2813312.000000, 10482.000000
1384980.000000, 1360672.000000, -24308.000000
2010100.000000, 2021568.000000, 11468.000000
155473000.000000, 155520608.000000, 47608.000000
