4.19,3.71,2.78,2.19,2.17,3.05,5.23,9.86,19.44,39.35,74.86,160.09
340.94,349.54,343.75,345.88,390.87,298.74,343.07,310.83,265.43,97.25,126.49,90.03
1.51,1.51,1.51,1.51,1.51,2.48,5.01,9.80,20.43,45.92,90.24,464.10
1.54,1.64,1.76,1.90,1.99,1.72,1.29,1.29,1.29,2.31,4.57,8.56
1.88,1.89,1.88,1.87,1.60,1.80,1.80,1.80,3.39,5.67,9.82,22.77
11.91,11.29,11.09,8.39,6.06,4.95,5.37,7.70,12.59,23.64,43.29,95.74
5.94,3.89,3.35,4.88,6.01,11.31,25.89,64.55,238.70,4112.84,4059.43,4112.84
2.38,2.14,1.68,2.22,2.22,2.22,2.70,5.51,10.40,20.76,57.17,129.73
2.70,2.78,1.69,2.39,2.39,2.13,4.57,8.73,16.41,40.88,119.20,3563.45
