current pwr_bound is 1e-3
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 6520
pwrLength=204
pwrErrBoundBytes_size=408
pw_relBoundRatio=0.001000
hit: 6518
miss: 0
length of statenum:65536
nodecount=491
treeByteSize=4420
enCodeSize=2749
-------insight of tdps
dataLength=6520
exactDataNum=2
realPrecision=0.000977
medianValue=0.000000
reqLength=21
quantization_intervals=20000
pwrErrBoundBytes_size=408
radExpo=-1
-----------------------
timecost, 0.004380, seconds
done
input file size: 52160
output file size: 4298
sz compression ratio, 12.14 
timecost, 0.003942, second
done
Max absolute error = 0.00097604492187497449152
Max relative error = 0.00097605175423725416481
Max pw_relative err = 0.00097901580477819521997
../model_comparison/inputdata/sample_10/astro.dat, ../model_comparison/inputdata/sample_10/astro.dat.sz.out, 6520
size of double: 8
0.999992, 0.999023, -0.000969
0.999992, 0.999023, -0.000969
0.999991, 0.999023, -0.000968
0.999991, 0.999023, -0.000968
0.999991, 0.999023, -0.000968
0.999991, 0.999023, -0.000968
0.999991, 0.999023, -0.000968
0.999991, 0.999023, -0.000968
0.999991, 0.999023, -0.000968
0.999990, 0.999023, -0.000967
0.999990, 0.999023, -0.000967
0.999990, 0.999023, -0.000967
0.999990, 0.999023, -0.000967
0.999990, 0.999023, -0.000967
0.999989, 0.999023, -0.000966
0.999989, 0.999023, -0.000966
0.999989, 0.999023, -0.000966
0.999989, 0.999023, -0.000966
0.999989, 0.999023, -0.000966
0.999988, 0.999023, -0.000965
0.999988, 0.999023, -0.000965
0.999988, 0.999023, -0.000965
0.999988, 0.999023, -0.000965
0.999987, 0.999023, -0.000964
0.999987, 0.999023, -0.000964
0.999987, 0.999023, -0.000964
0.999986, 0.999023, -0.000963
0.999986, 0.999023, -0.000963
0.999986, 0.999023, -0.000963
0.999986, 0.999023, -0.000963
0.999985, 0.999023, -0.000962
0.999985, 0.999023, -0.000962
0.999985, 0.999023, -0.000962
0.999984, 0.999023, -0.000961
0.999984, 0.999023, -0.000961
0.999984, 0.999023, -0.000961
0.999983, 0.999023, -0.000960
0.999983, 0.999023, -0.000960
0.999983, 0.999023, -0.000960
0.999982, 0.999023, -0.000959
0.999982, 0.999023, -0.000959
0.999982, 0.999023, -0.000959
0.999983, 0.999023, -0.000960
0.999983, 0.999023, -0.000960
0.999983, 0.999023, -0.000960
0.999984, 0.999023, -0.000961
0.999984, 0.999023, -0.000961
0.999985, 0.999023, -0.000962
0.999985, 0.999023, -0.000962
0.999985, 0.999023, -0.000962
0.999985, 0.999023, -0.000962
0.999986, 0.999023, -0.000963
0.999986, 0.999023, -0.000963
0.999986, 0.999023, -0.000963
0.999987, 0.999023, -0.000964
