current pwr_bound is 1e-2
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 7800
pwrLength=244
pwrErrBoundBytes_size=488
pw_relBoundRatio=0.010000
hit: 7798
miss: 0
length of statenum:65536
nodecount=3
treeByteSize=22
enCodeSize=975
-------insight of tdps
dataLength=7800
exactDataNum=2
realPrecision=0.000458
medianValue=0.000000
reqLength=19
quantization_intervals=20000
pwrErrBoundBytes_size=488
radExpo=-5
-----------------------
timecost, 0.004215, seconds
done
input file size: 62400
output file size: 83
sz compression ratio, 751.81 
timecost, 0.003997, second
done
Max absolute error = 0.00022032856941223144531
Max relative error = 1.6247012608850919246
Max pw_relative err = 0.0047027317572746673777
../model_comparison/inputdata/sample_10/sedov_p.dat, ../model_comparison/inputdata/sample_10/sedov_p.dat.sz.out, 7800
size of double: 8
0.046834, 0.046631, -0.000203
0.046832, 0.046631, -0.000201
0.046831, 0.046631, -0.000200
0.046829, 0.046631, -0.000198
0.046828, 0.046631, -0.000197
0.046826, 0.046631, -0.000196
0.046825, 0.046631, -0.000194
0.046824, 0.046631, -0.000193
0.046832, 0.046631, -0.000201
0.046831, 0.046631, -0.000200
0.046830, 0.046631, -0.000199
0.046828, 0.046631, -0.000197
0.046827, 0.046631, -0.000196
0.046825, 0.046631, -0.000195
0.046824, 0.046631, -0.000193
0.046823, 0.046631, -0.000192
0.046831, 0.046631, -0.000200
0.046829, 0.046631, -0.000199
0.046828, 0.046631, -0.000197
0.046827, 0.046631, -0.000196
0.046826, 0.046631, -0.000195
0.046824, 0.046631, -0.000193
0.046823, 0.046631, -0.000192
0.046822, 0.046631, -0.000191
0.046830, 0.046631, -0.000199
0.046828, 0.046631, -0.000197
0.046827, 0.046631, -0.000196
0.046826, 0.046631, -0.000195
0.046824, 0.046631, -0.000194
0.046823, 0.046631, -0.000192
0.046822, 0.046631, -0.000191
0.046821, 0.046631, -0.000190
0.046828, 0.046631, -0.000198
0.046827, 0.046631, -0.000196
0.046826, 0.046631, -0.000195
0.046824, 0.046631, -0.000194
0.046823, 0.046631, -0.000193
0.046822, 0.046631, -0.000191
0.046821, 0.046631, -0.000190
0.046820, 0.046631, -0.000189
0.046790, 0.046631, -0.000159
0.046789, 0.046631, -0.000158
0.046788, 0.046631, -0.000157
0.046787, 0.046631, -0.000156
0.046786, 0.046631, -0.000155
0.046785, 0.046631, -0.000155
0.046785, 0.046631, -0.000154
0.046784, 0.046631, -0.000153
0.046789, 0.046631, -0.000158
0.046788, 0.046631, -0.000157
0.046787, 0.046631, -0.000156
0.046786, 0.046631, -0.000155
0.046785, 0.046631, -0.000154
0.046784, 0.046631, -0.000153
0.046783, 0.046631, -0.000152
0.046782, 0.046631, -0.000151
0.046788, 0.046631, -0.000157
0.046787, 0.046631, -0.000156
0.046785, 0.046631, -0.000155
0.046784, 0.046631, -0.000154
0.046784, 0.046631, -0.000153
0.046782, 0.046631, -0.000152
0.046782, 0.046631, -0.000151
0.046781, 0.046631, -0.000150
0.046786, 0.046631, -0.000156
0.046785, 0.046631, -0.000154
0.046784, 0.046631, -0.000153
0.046783, 0.046631, -0.000152
0.046782, 0.046631, -0.000151
0.046781, 0.046631, -0.000150
0.046780, 0.046631, -0.000149
0.046779, 0.046631, -0.000148
0.046785, 0.046631, -0.000154
0.046784, 0.046631, -0.000153
0.046783, 0.046631, -0.000152
0.046782, 0.046631, -0.000151
0.046781, 0.046631, -0.000150
0.046780, 0.046631, -0.000149
0.046779, 0.046631, -0.000148
0.046778, 0.046631, -0.000147
0.046787, 0.046631, -0.000157
0.046784, 0.046631, -0.000153
0.046781, 0.046631, -0.000150
0.046777, 0.046631, -0.000147
0.046774, 0.046631, -0.000143
0.046771, 0.046631, -0.000140
0.046768, 0.046631, -0.000137
0.046765, 0.046631, -0.000134
0.046785, 0.046631, -0.000154
0.046781, 0.046631, -0.000150
0.046778, 0.046631, -0.000147
0.046774, 0.046631, -0.000143
0.046771, 0.046631, -0.000140
0.046768, 0.046631, -0.000137
0.046765, 0.046631, -0.000134
0.046762, 0.046631, -0.000131
0.046783, 0.046631, -0.000152
0.046780, 0.046631, -0.000149
0.046776, 0.046631, -0.000145
0.046772, 0.046631, -0.000141
0.046769, 0.046631, -0.000138
0.046765, 0.046631, -0.000135
0.046762, 0.046631, -0.000131
0.046760, 0.046631, -0.000129
0.046782, 0.046631, -0.000151
0.046776, 0.046631, -0.000145
0.046774, 0.046631, -0.000143
0.046769, 0.046631, -0.000138
0.046766, 0.046631, -0.000135
0.046762, 0.046631, -0.000132
0.046759, 0.046631, -0.000129
0.046757, 0.046631, -0.000126
0.046778, 0.046631, -0.000147
0.046775, 0.046631, -0.000144
0.046770, 0.046631, -0.000140
0.046767, 0.046631, -0.000136
0.046763, 0.046631, -0.000133
0.046760, 0.046631, -0.000130
0.046758, 0.046631, -0.000127
0.046755, 0.046631, -0.000124
0.046788, 0.046631, -0.000157
0.046780, 0.046631, -0.000149
0.046772, 0.046631, -0.000141
0.046764, 0.046631, -0.000133
0.046756, 0.046631, -0.000126
0.046751, 0.046631, -0.000120
0.046748, 0.046631, -0.000117
0.046746, 0.046631, -0.000116
0.046786, 0.046631, -0.000155
0.046777, 0.046631, -0.000146
0.046768, 0.046631, -0.000137
0.046760, 0.046631, -0.000129
0.046754, 0.046631, -0.000123
0.046750, 0.046631, -0.000119
0.046747, 0.046631, -0.000116
0.046745, 0.046631, -0.000115
0.046807, 0.046631, -0.000176
0.046804, 0.046631, -0.000174
0.046802, 0.046631, -0.000171
0.046800, 0.046631, -0.000169
0.046798, 0.046631, -0.000167
0.046796, 0.046631, -0.000165
0.046794, 0.046631, -0.000163
0.046792, 0.046631, -0.000162
0.046805, 0.046631, -0.000175
0.046803, 0.046631, -0.000172
0.046800, 0.046631, -0.000169
0.046797, 0.046631, -0.000167
0.046795, 0.046631, -0.000164
0.046793, 0.046631, -0.000163
0.046792, 0.046631, -0.000161
0.046790, 0.046631, -0.000159
0.046804, 0.046631, -0.000173
0.046801, 0.046631, -0.000170
0.046798, 0.046631, -0.000167
0.046795, 0.046631, -0.000165
0.046793, 0.046631, -0.000162
0.046791, 0.046631, -0.000160
0.046789, 0.046631, -0.000158
0.046787, 0.046631, -0.000156
0.046793, 0.046631, -0.000162
0.046790, 0.046631, -0.000159
0.046788, 0.046631, -0.000158
0.046787, 0.046631, -0.000156
0.046785, 0.046631, -0.000154
0.046783, 0.046631, -0.000153
0.046781, 0.046631, -0.000150
0.046780, 0.046631, -0.000149
0.046783, 0.046631, -0.000152
0.046781, 0.046631, -0.000151
0.046780, 0.046631, -0.000149
0.046778, 0.046631, -0.000147
0.046777, 0.046631, -0.000146
0.046775, 0.046631, -0.000144
0.046773, 0.046631, -0.000142
0.046771, 0.046631, -0.000141
0.046782, 0.046631, -0.000151
0.046781, 0.046631, -0.000150
0.046779, 0.046631, -0.000148
0.046777, 0.046631, -0.000146
0.046776, 0.046631, -0.000145
0.046774, 0.046631, -0.000143
0.046772, 0.046631, -0.000141
0.046770, 0.046631, -0.000140
0.046781, 0.046631, -0.000150
0.046780, 0.046631, -0.000149
0.046778, 0.046631, -0.000147
0.046776, 0.046631, -0.000145
0.046775, 0.046631, -0.000144
0.046773, 0.046631, -0.000142
0.046771, 0.046631, -0.000140
0.046769, 0.046631, -0.000138
0.046780, 0.046631, -0.000150
0.046779, 0.046631, -0.000148
0.046777, 0.046631, -0.000146
0.046775, 0.046631, -0.000144
0.046773, 0.046631, -0.000143
0.046772, 0.046631, -0.000141
0.046770, 0.046631, -0.000139
0.046768, 0.046631, -0.000137
0.046749, 0.046631, -0.000118
0.046745, 0.046631, -0.000114
0.046740, 0.046631, -0.000109
0.046738, 0.046631, -0.000107
0.046736, 0.046631, -0.000105
0.046734, 0.046631, -0.000103
0.046732, 0.046631, -0.000101
0.046732, 0.046631, -0.000101
0.046744, 0.046631, -0.000113
0.046737, 0.046631, -0.000106
0.046734, 0.046631, -0.000103
0.046735, 0.046631, -0.000104
0.046735, 0.046631, -0.000105
0.046735, 0.046631, -0.000105
0.046735, 0.046631, -0.000104
0.046735, 0.046631, -0.000105
0.046740, 0.046631, -0.000109
0.046733, 0.046631, -0.000102
0.046731, 0.046631, -0.000101
0.046734, 0.046631, -0.000103
0.046736, 0.046631, -0.000105
0.046737, 0.046631, -0.000106
0.046737, 0.046631, -0.000106
0.046737, 0.046631, -0.000106
0.046738, 0.046631, -0.000107
0.046732, 0.046631, -0.000101
0.046731, 0.046631, -0.000100
0.046736, 0.046631, -0.000105
0.046737, 0.046631, -0.000106
0.046737, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046736, 0.046631, -0.000105
0.046736, 0.046631, -0.000105
0.046738, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046738, 0.046631, -0.000107
0.046763, 0.046631, -0.000133
0.046760, 0.046631, -0.000129
0.046755, 0.046631, -0.000125
0.046751, 0.046631, -0.000120
0.046746, 0.046631, -0.000115
0.046741, 0.046631, -0.000110
0.046737, 0.046631, -0.000106
0.046734, 0.046631, -0.000103
0.046760, 0.046631, -0.000129
0.046757, 0.046631, -0.000126
0.046753, 0.046631, -0.000122
0.046749, 0.046631, -0.000119
0.046746, 0.046631, -0.000115
0.046742, 0.046631, -0.000111
0.046739, 0.046631, -0.000108
0.046736, 0.046631, -0.000105
0.046757, 0.046631, -0.000126
0.046754, 0.046631, -0.000123
0.046751, 0.046631, -0.000120
0.046748, 0.046631, -0.000117
0.046745, 0.046631, -0.000114
0.046742, 0.046631, -0.000111
0.046740, 0.046631, -0.000109
0.046737, 0.046631, -0.000106
0.046754, 0.046631, -0.000123
0.046751, 0.046631, -0.000120
0.046749, 0.046631, -0.000118
0.046747, 0.046631, -0.000116
0.046744, 0.046631, -0.000113
0.046742, 0.046631, -0.000111
0.046740, 0.046631, -0.000109
0.046738, 0.046631, -0.000107
0.046751, 0.046631, -0.000120
0.046749, 0.046631, -0.000118
0.046747, 0.046631, -0.000116
0.046745, 0.046631, -0.000114
0.046743, 0.046631, -0.000112
0.046742, 0.046631, -0.000111
0.046740, 0.046631, -0.000109
0.046738, 0.046631, -0.000108
0.046751, 0.046631, -0.000120
0.046751, 0.046631, -0.000120
0.046750, 0.046631, -0.000119
0.046750, 0.046631, -0.000119
0.046749, 0.046631, -0.000119
0.046749, 0.046631, -0.000118
0.046749, 0.046631, -0.000118
0.046748, 0.046631, -0.000117
0.046750, 0.046631, -0.000119
0.046749, 0.046631, -0.000118
0.046749, 0.046631, -0.000118
0.046749, 0.046631, -0.000118
0.046749, 0.046631, -0.000118
0.046748, 0.046631, -0.000117
0.046748, 0.046631, -0.000117
0.046747, 0.046631, -0.000116
0.046749, 0.046631, -0.000118
0.046749, 0.046631, -0.000118
0.046748, 0.046631, -0.000118
0.046748, 0.046631, -0.000117
0.046748, 0.046631, -0.000117
0.046747, 0.046631, -0.000117
0.046747, 0.046631, -0.000116
0.046747, 0.046631, -0.000116
0.046749, 0.046631, -0.000118
0.046748, 0.046631, -0.000117
0.046748, 0.046631, -0.000117
0.046748, 0.046631, -0.000117
0.046747, 0.046631, -0.000117
0.046747, 0.046631, -0.000116
