current pwr_bound is 1e-0
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 20694
pwrLength=647
pwrErrBoundBytes_size=1294
pw_relBoundRatio=1.000000
hit: 20682
miss: 10
length of statenum:65536
nodecount=1391
treeByteSize=12520
enCodeSize=13342
-------insight of tdps
dataLength=20694
exactDataNum=12
realPrecision=0.132812
medianValue=0.000000
reqLength=30
quantization_intervals=20000
pwrErrBoundBytes_size=1294
radExpo=6
-----------------------
timecost, 0.005297, seconds
done
input file size: 165552
output file size: 19291
sz compression ratio, 8.58 
timecost, 0.005773, second
done
Max absolute error = 4.911879336083405434
Max relative error = 0.03219259468534230173
Max pw_relative err = 0.97951182938010494805
../model_comparison/inputdata/original/dpot.dat, ../model_comparison/inputdata/original/dpot.dat.sz.out, 20694
size of double: 8
0.368178, 0.368164, -0.000014
-1.369298, -1.369141, 0.000158
-0.904911, -0.909180, -0.004269
-0.242216, -0.253906, -0.011690
-0.242667, -0.233398, 0.009269
0.073371, 0.080078, 0.006707
-0.222956, -0.241211, -0.018255
-0.413475, -0.416016, -0.002540
-0.344750, -0.346680, -0.001930
0.499311, 0.503906, 0.004595
0.781399, 0.768555, -0.012844
-0.131451, -0.138672, -0.007221
-0.706581, -0.704102, 0.002479
0.045989, 0.048828, 0.002839
0.781507, 0.801758, 0.020251
-0.024831, -0.007812, 0.017018
0.088649, 0.110352, 0.021703
1.804921, 1.791016, -0.013905
1.931853, 1.909180, -0.022673
1.589558, 1.587891, -0.001667
1.034103, 1.022461, -0.011642
-0.188667, -0.177734, 0.010933
-0.990327, -0.987305, 0.003022
-2.038825, -2.041016, -0.002190
-1.609788, -1.629883, -0.020095
-5.069481, -5.076172, -0.006691
-3.826901, -3.834961, -0.008060
-4.100094, -4.107422, -0.007328
-2.010608, -1.987305, 0.023304
-0.587339, -0.599609, -0.012270
-0.380273, -0.383789, -0.003516
-1.221357, -1.242188, -0.020831
-1.993141, -2.018555, -0.025414
-0.811884, -0.826172, -0.014288
0.379526, 0.366211, -0.013315
0.469251, 0.492188, 0.022937
-0.374178, -0.366211, 0.007967
-1.584565, -1.552734, 0.031831
-1.950584, -1.918945, 0.031639
-2.603841, -2.613281, -0.009440
-1.683900, -1.666992, 0.016908
-1.914095, -1.951172, -0.037077
-1.502508, -1.497070, 0.005437
-0.176337, -0.140625, 0.035712
2.364846, 2.364258, -0.000588
2.753652, 2.736328, -0.017324
1.975693, 1.959961, -0.015732
0.422375, 0.445312, 0.022938
-0.170587, -0.166992, 0.003595
-0.886920, -0.861328, 0.025592
-1.679096, -1.719727, -0.040630
-1.946687, -1.921875, 0.024812
-1.242541, -1.221680, 0.020861
0.316583, 0.298828, -0.017755
1.608236, 1.573242, -0.034993
3.109394, 3.093750, -0.015644
3.265360, 3.301758, 0.036398
1.615892, 1.623047, 0.007155
-0.041930, -0.055664, -0.013734
-0.842062, -0.832031, 0.010031
0.766513, 0.770508, 0.003995
2.743317, 2.783203, 0.039887
5.643727, 5.616211, -0.027516
6.219766, 6.234375, 0.014609
5.023449, 5.094727, 0.071278
5.471904, 5.517578, 0.045674
4.166876, 4.182617, 0.015741
4.807365, 4.800781, -0.006584
4.040765, 4.051758, 0.010993
4.644611, 4.669922, 0.025311
2.447164, 2.358398, -0.088766
-0.319764, -0.343750, -0.023986
-1.859921, -1.874023, -0.014102
-2.129135, -2.037109, 0.092025
-4.741988, -4.739258, 0.002730
-5.853150, -5.878906, -0.025757
-7.844394, -7.799805, 0.044590
-6.581496, -6.595703, -0.014207
-4.860668, -4.805664, 0.055004
-6.276986, -6.335938, -0.058952
-4.962145, -4.936523, 0.025622
-5.816181, -5.880859, -0.064679
-4.574234, -4.481445, 0.092788
-3.499850, -3.472656, 0.027194
-0.497837, -0.510742, -0.012905
1.645271, 1.669922, 0.024651
-0.143893, -0.055664, 0.088228
-3.120205, -3.148438, -0.028233
-2.881395, -2.920898, -0.039503
0.413964, 0.431641, 0.017676
3.149193, 3.198242, 0.049050
2.654673, 2.644531, -0.010142
0.099996, 0.137695, 0.037699
-2.085054, -2.173828, -0.088774
-3.579903, -3.508789, 0.071114
-3.593231, -3.671875, -0.078644
-2.450383, -2.709961, -0.259578
-1.746887, -1.748047, -0.001160
-0.291284, -0.223633, 0.067652
3.019338, 2.988281, -0.031057
5.100474, 5.075195, -0.025279
4.105571, 4.349609, 0.244038
3.154963, 3.061523, -0.093439
4.408344, 4.585938, 0.177593
5.951606, 6.110352, 0.158746
5.707885, 5.947266, 0.239380
3.863303, 4.096680, 0.233377
2.090294, 2.246094, 0.155799
1.570263, 1.520508, -0.049755
3.503740, 3.607422, 0.103682
5.681613, 5.694336, 0.012723
7.603301, 7.781250, 0.177949
8.021434, 8.180664, 0.159230
7.482339, 7.455078, -0.027261
5.788301, 5.604492, -0.183809
4.328478, 4.316406, -0.012072
5.455935, 5.278320, -0.177615
8.933719, 9.052734, 0.119015
11.673635, 11.702148, 0.028513
10.996685, 10.976562, -0.020122
8.287344, 8.563477, 0.276132
5.978226, 6.150391, 0.172165
5.074019, 4.862305, -0.211714
6.104812, 5.824219, -0.280594
8.177164, 7.911133, -0.266031
