current pwr_bound is 5e-7
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 97104
pwrLength=3035
pwrErrBoundBytes_size=6070
pw_relBoundRatio=0.000000
hit: 52791
miss: 44311
length of statenum:65536
nodecount=26337
treeByteSize=237034
enCodeSize=91847
-------insight of tdps
dataLength=97104
exactDataNum=44313
realPrecision=0.048828
medianValue=0.000000
reqLength=35
quantization_intervals=20000
pwrErrBoundBytes_size=6070
radExpo=18
-----------------------
timecost, 0.021637, seconds
done
input file size: 776832
output file size: 329892
sz compression ratio, 2.35 
timecost, 0.011704, second
done
Max absolute error = 0.0546875
Max relative error = 1.7983307688280222624E-07
Max pw_relative err = 4.964989788257253346E-07
../model_comparison/inputdata/original/yf17_p.dat, ../model_comparison/inputdata/original/yf17_p.dat.sz.out, 97104
size of double: 8
104297.710938, 104297.710938, 0.000000
109167.023438, 109167.023438, 0.000000
134858.343750, 134858.343750, 0.000000
106188.796875, 106188.796875, 0.000000
100689.929688, 100689.929688, 0.000000
77814.093750, 77814.093750, 0.000000
94606.328125, 94606.328125, 0.000000
99107.617188, 99107.617188, 0.000000
108838.796875, 108838.796875, 0.000000
174338.625000, 174338.625000, 0.000000
89651.671875, 89651.671875, 0.000000
87860.367188, 87860.367188, 0.000000
126498.562500, 126498.562500, 0.000000
114314.968750, 114314.968750, 0.000000
139159.156250, 139159.156250, 0.000000
198522.625000, 198522.625000, 0.000000
131053.890625, 131053.890625, 0.000000
90704.773438, 90704.773438, 0.000000
101509.460938, 101509.460938, 0.000000
89674.117188, 89674.117188, 0.000000
96359.367188, 96359.367188, 0.000000
95289.023438, 95289.023438, 0.000000
88689.515625, 88689.515625, 0.000000
93384.882812, 93384.882812, 0.000000
104179.875000, 104179.875000, 0.000000
107685.046875, 107685.046875, 0.000000
58933.808594, 58933.808594, 0.000000
92719.671875, 92719.671875, 0.000000
73588.640625, 73588.640625, 0.000000
63890.683594, 63890.683594, 0.000000
47158.847656, 47158.847656, 0.000000
78056.859375, 78056.859375, 0.000000
77139.453125, 77139.453125, 0.000000
108067.375000, 108067.375000, 0.000000
112177.593750, 112177.593750, 0.000000
89870.812500, 89870.812500, 0.000000
103991.484375, 103991.484375, 0.000000
90119.117188, 90119.117188, 0.000000
84912.515625, 84912.515625, 0.000000
100210.718750, 100210.718750, 0.000000
103847.742188, 103847.742188, 0.000000
91475.312500, 91475.312500, 0.000000
86449.921875, 86449.921875, 0.000000
92992.875000, 92992.875000, 0.000000
92884.718750, 92884.718750, 0.000000
110641.007812, 110641.007812, 0.000000
96102.039062, 96102.039062, 0.000000
101335.406250, 101335.406250, 0.000000
101334.882812, 101334.882812, 0.000000
101323.304688, 101323.300781, -0.003906
101324.867188, 101324.855469, -0.011719
101336.046875, 101336.058594, 0.011719
101335.226562, 101335.238281, 0.011719
101323.140625, 101323.136719, -0.003906
101325.062500, 101325.062500, 0.000000
105531.546875, 105531.546875, 0.000000
104772.148438, 104772.148438, 0.000000
106299.265625, 106299.265625, 0.000000
107916.289062, 107916.261719, -0.027344
107069.421875, 107069.421875, 0.000000
107960.656250, 107960.656250, 0.000000
107757.312500, 107757.312500, 0.000000
108154.656250, 108154.621094, -0.035156
107663.929688, 107663.929688, 0.000000
108515.671875, 108515.671875, 0.000000
109773.062500, 109773.046875, -0.015625
109448.601562, 109448.601562, 0.000000
110380.539062, 110380.539062, 0.000000
112177.710938, 112177.742188, 0.031250
115638.625000, 115638.625000, 0.000000
120419.375000, 120419.375000, 0.000000
126535.101562, 126535.101562, 0.000000
131016.812500, 131016.812500, 0.000000
142830.437500, 142830.437500, 0.000000
153348.187500, 153348.187500, 0.000000
143320.359375, 143320.359375, 0.000000
162522.078125, 162522.078125, 0.000000
115525.843750, 115525.843750, 0.000000
135572.296875, 135572.296875, 0.000000
155640.015625, 155640.054688, 0.039062
179345.125000, 179345.125000, 0.000000
171879.359375, 171879.359375, 0.000000
161857.531250, 161857.531250, 0.000000
157874.875000, 157874.875000, 0.000000
151276.671875, 151276.671875, 0.000000
145242.312500, 145242.304688, -0.007812
141384.437500, 141384.437500, 0.000000
136828.171875, 136828.156250, -0.015625
133862.093750, 133862.093750, 0.000000
131825.265625, 131825.316406, 0.050781
130192.203125, 130192.167969, -0.035156
128110.109375, 128110.144531, 0.035156
128389.890625, 128389.890625, 0.000000
125169.609375, 125169.609375, 0.000000
130489.546875, 130489.546875, 0.000000
127784.914062, 127784.914062, 0.000000
124631.835938, 124631.882812, 0.046875
122282.109375, 122282.109375, 0.000000
128050.859375, 128050.859375, 0.000000
129485.531250, 129485.531250, 0.000000
107579.710938, 107579.710938, 0.000000
107423.703125, 107423.703125, 0.000000
107547.046875, 107547.093750, 0.046875
107625.812500, 107625.796875, -0.015625
107627.125000, 107627.109375, -0.015625
107582.046875, 107582.007812, -0.039062
107526.117188, 107526.140625, 0.023438
107410.257812, 107410.250000, -0.007812
107252.765625, 107252.718750, -0.046875
107100.921875, 107100.875000, -0.046875
106955.031250, 106955.023438, -0.007812
106781.500000, 106781.546875, 0.046875
106620.851562, 106620.867188, 0.015625
106479.890625, 106479.890625, 0.000000
106355.851562, 106355.875000, 0.023438
106260.257812, 106260.296875, 0.039062
106151.171875, 106151.210938, 0.039062
106071.195312, 106071.171875, -0.023438
105966.492188, 105966.453125, -0.039062
105892.460938, 105892.507812, 0.046875
105768.054688, 105768.085938, 0.031250
105948.875000, 105948.859375, -0.015625
105628.664062, 105628.625000, -0.039062
105515.632812, 105515.679688, 0.046875
105234.101562, 105234.140625, 0.039062
104602.500000, 104602.515625, 0.015625
104180.671875, 104180.718750, 0.046875
104054.500000, 104054.468750, -0.031250
103252.578125, 103252.585938, 0.007812
100076.554688, 100076.554688, 0.000000
98986.218750, 98986.218750, 0.000000
100064.773438, 100064.773438, 0.000000
99665.265625, 99665.265625, 0.000000
87428.656250, 87428.656250, 0.000000
95375.335938, 95375.335938, 0.000000
99885.257812, 99885.257812, 0.000000
99179.765625, 99179.765625, 0.000000
150275.062500, 150275.062500, 0.000000
154827.375000, 154827.375000, 0.000000
155263.718750, 155263.718750, 0.000000
152115.031250, 152115.031250, 0.000000
143871.937500, 143871.937500, 0.000000
136713.453125, 136713.453125, 0.000000
124301.445312, 124301.445312, 0.000000
107856.578125, 107856.578125, 0.000000
98166.687500, 98166.687500, 0.000000
85696.460938, 85696.460938, 0.000000
79073.890625, 79073.890625, 0.000000
76144.054688, 76144.054688, 0.000000
70475.851562, 70475.851562, 0.000000
75378.976562, 75378.976562, 0.000000
76744.398438, 76744.398438, 0.000000
78850.320312, 78850.320312, 0.000000
75111.257812, 75111.257812, 0.000000
100834.437500, 100834.437500, 0.000000
109773.117188, 109773.117188, 0.000000
120233.046875, 120233.046875, 0.000000
100238.492188, 100238.492188, 0.000000
101506.492188, 101506.492188, 0.000000
102747.515625, 102747.492188, -0.023438
104257.843750, 104257.835938, -0.007812
104843.687500, 104843.656250, -0.031250
103680.257812, 103680.257812, 0.000000
104918.031250, 104918.031250, 0.000000
104476.390625, 104476.390625, 0.000000
104197.265625, 104197.250000, -0.015625
104268.750000, 104268.703125, -0.046875
103130.554688, 103130.554688, 0.000000
104212.273438, 104212.273438, 0.000000
103950.414062, 103950.414062, 0.000000
104213.289062, 104213.328125, 0.039062
105283.796875, 105283.765625, -0.031250
104592.007812, 104592.007812, 0.000000
103085.054688, 103085.007812, -0.046875
103831.101562, 103831.101562, 0.000000
104535.554688, 104535.554688, 0.000000
104546.617188, 104546.640625, 0.023438
104699.617188, 104699.609375, -0.007812
104146.296875, 104146.312500, 0.015625
104743.148438, 104743.148438, 0.000000
105663.929688, 105663.968750, 0.039062
105862.000000, 105861.968750, -0.031250
104604.343750, 104604.343750, 0.000000
105390.453125, 105390.453125, 0.000000
105480.781250, 105480.757812, -0.023438
105809.304688, 105809.328125, 0.023438
106583.765625, 106583.757812, -0.007812
106140.703125, 106140.703125, 0.000000
106194.031250, 106193.984375, -0.046875
106950.882812, 106950.890625, 0.007812
107139.460938, 107139.453125, -0.007812
107600.312500, 107600.304688, -0.007812
106954.718750, 106954.718750, 0.000000
107613.335938, 107613.335938, 0.000000
107567.468750, 107567.437500, -0.031250
109765.539062, 109765.539062, 0.000000
107844.031250, 107844.031250, 0.000000
108104.992188, 108104.992188, 0.000000
109114.210938, 109114.210938, 0.000000
108620.632812, 108620.632812, 0.000000
110389.656250, 110389.656250, 0.000000
109393.679688, 109393.679688, 0.000000
110366.781250, 110366.781250, 0.000000
100121.046875, 100121.046875, 0.000000
99994.031250, 99994.031250, 0.000000
96037.765625, 96037.765625, 0.000000
92931.171875, 92931.164062, -0.007812
91049.773438, 91049.773438, 0.000000
103867.468750, 103867.468750, 0.000000
108265.695312, 108265.695312, 0.000000
107114.492188, 107114.492188, 0.000000
105367.171875, 105367.140625, -0.031250
104453.234375, 104453.210938, -0.023438
104914.515625, 104914.515625, 0.000000
100963.820312, 100963.820312, 0.000000
97701.203125, 97701.226562, 0.023438
98109.414062, 98109.414062, 0.000000
93984.554688, 93984.554688, 0.000000
92948.429688, 92948.429688, 0.000000
92663.765625, 92663.742188, -0.023438
91007.945312, 91007.945312, 0.000000
90510.664062, 90510.664062, 0.000000
88956.945312, 88956.945312, 0.000000
90197.359375, 90197.359375, 0.000000
90086.046875, 90086.046875, 0.000000
89830.078125, 89830.087891, 0.009766
90340.007812, 90340.007812, 0.000000
92307.484375, 92307.484375, 0.000000
94852.367188, 94852.396484, 0.029297
94105.804688, 94105.804688, 0.000000
96827.242188, 96827.242188, 0.000000
89113.257812, 89113.257812, 0.000000
67705.367188, 67705.367188, 0.000000
61854.609375, 61854.609375, 0.000000
64157.964844, 64157.964844, 0.000000
70088.687500, 70088.687500, 0.000000
75888.945312, 75888.931641, -0.013672
79247.062500, 79247.062500, 0.000000
83915.046875, 83915.046875, 0.000000
86401.687500, 86401.687500, 0.000000
89179.640625, 89179.619141, -0.021484
90616.000000, 90616.000000, 0.000000
92795.187500, 92795.187500, 0.000000
94249.929688, 94249.929688, 0.000000
95107.828125, 95107.800781, -0.027344
94959.703125, 94959.703125, 0.000000
94503.960938, 94503.966797, 0.005859
94026.554688, 94026.554688, 0.000000
93689.593750, 93689.611328, 0.017578
93374.523438, 93374.525391, 0.001953
92801.671875, 92801.691406, 0.019531
91592.750000, 91592.750000, 0.000000
84143.156250, 84143.156250, 0.000000
90035.578125, 90035.578125, 0.000000
90310.156250, 90310.156250, 0.000000
88855.320312, 88855.320312, 0.000000
89422.296875, 89422.296875, 0.000000
89084.070312, 89084.070312, 0.000000
117591.546875, 117591.546875, 0.000000
99547.226562, 99547.226562, 0.000000
82011.882812, 82011.898438, 0.015625
73773.500000, 73773.500000, 0.000000
71605.859375, 71605.859375, 0.000000
73481.406250, 73481.406250, 0.000000
76112.226562, 76112.226562, 0.000000
78363.781250, 78363.781250, 0.000000
80482.781250, 80482.796875, 0.015625
82595.648438, 82595.625000, -0.023438
84765.523438, 84765.546875, 0.023438
86761.656250, 86761.656250, 0.000000
88514.117188, 88514.132812, 0.015625
90125.859375, 90125.843750, -0.015625
91288.273438, 91288.257812, -0.015625
91939.429688, 91939.429688, 0.000000
92206.812500, 92206.835938, 0.023438
91620.906250, 91620.906250, 0.000000
87243.187500, 87243.187500, 0.000000
121321.070312, 121321.070312, 0.000000
126627.328125, 126627.328125, 0.000000
124271.406250, 124271.406250, 0.000000
119408.273438, 119408.273438, 0.000000
116845.609375, 116845.609375, 0.000000
118894.320312, 118894.320312, 0.000000
111505.023438, 111505.023438, 0.000000
111022.414062, 111022.414062, 0.000000
276042.312500, 276042.312500, 0.000000
245431.171875, 245431.171875, 0.000000
227759.343750, 227759.343750, 0.000000
220027.078125, 220027.078125, 0.000000
141436.781250, 141436.781250, 0.000000
142484.640625, 142484.640625, 0.000000
140818.187500, 140818.187500, 0.000000
135886.718750, 135886.718750, 0.000000
139949.281250, 139949.281250, 0.000000
144650.968750, 144650.960938, -0.007812
119535.835938, 119535.835938, 0.000000
122772.148438, 122772.148438, 0.000000
125940.382812, 125940.398438, 0.015625
130671.585938, 130671.585938, 0.000000
94036.250000, 94036.250000, 0.000000
93039.203125, 93039.203125, 0.000000
93592.632812, 93592.632812, 0.000000
92435.648438, 92435.648438, 0.000000
91995.929688, 91995.898438, -0.031250
91427.406250, 91427.414062, 0.007812
89038.937500, 89038.937500, 0.000000
88250.765625, 88250.765625, 0.000000
88664.656250, 88664.656250, 0.000000
88055.937500, 88055.937500, 0.000000
89923.796875, 89923.796875, 0.000000
89049.898438, 89049.898438, 0.000000
94760.414062, 94760.414062, 0.000000
96622.578125, 96622.578125, 0.000000
97048.265625, 97048.265625, 0.000000
97562.265625, 97562.296875, 0.031250
97850.429688, 97850.398438, -0.031250
91281.273438, 91281.273438, 0.000000
95800.515625, 95800.515625, 0.000000
95381.156250, 95381.156250, 0.000000
91662.867188, 91662.867188, 0.000000
89949.351562, 89949.351562, 0.000000
90416.437500, 90416.437500, 0.000000
90627.234375, 90627.257812, 0.023438
91605.929688, 91605.929688, 0.000000
91869.367188, 91869.343750, -0.023438
93540.953125, 93540.953125, 0.000000
94397.468750, 94397.445312, -0.023438
96093.117188, 96093.117188, 0.000000
97564.140625, 97564.148438, 0.007812
98009.132812, 98009.132812, 0.000000
99664.757812, 99664.757812, 0.000000
99695.968750, 99695.968750, 0.000000
99699.601562, 99699.593750, -0.007812
99189.242188, 99189.226562, -0.015625
99414.476562, 99414.484375, 0.007812
98621.078125, 98621.078125, 0.000000
97869.601562, 97869.609375, 0.007812
96702.812500, 96702.804688, -0.007812
97483.640625, 97483.640625, 0.000000
105411.484375, 105411.484375, 0.000000
184401.312500, 184401.312500, 0.000000
184300.812500, 184300.812500, 0.000000
152181.562500, 152181.562500, 0.000000
168308.375000, 168308.375000, 0.000000
162613.140625, 162613.140625, 0.000000
191498.500000, 191498.500000, 0.000000
230094.921875, 230094.921875, 0.000000
88224.500000, 88224.500000, 0.000000
91492.023438, 91492.023438, 0.000000
92818.000000, 92818.000000, 0.000000
93363.132812, 93363.148438, 0.015625
94302.531250, 94302.492188, -0.039062
95413.289062, 95413.281250, -0.007812
96207.085938, 96207.046875, -0.039062
100828.757812, 100828.757812, 0.000000
103630.515625, 103630.515625, 0.000000
104635.484375, 104635.484375, 0.000000
103867.468750, 103867.468750, 0.000000
102152.757812, 102152.757812, 0.000000
99522.250000, 99522.250000, 0.000000
97458.640625, 97458.671875, 0.031250
97629.882812, 97629.882812, 0.000000
92842.289062, 92842.289062, 0.000000
90054.320312, 90054.320312, 0.000000
95081.093750, 95081.093750, 0.000000
96543.523438, 96543.523438, 0.000000
97111.554688, 97111.554688, 0.000000
95351.617188, 95351.617188, 0.000000
89624.085938, 89624.085938, 0.000000
94181.210938, 94181.210938, 0.000000
96703.703125, 96703.703125, 0.000000
97467.195312, 97467.195312, 0.000000
97492.835938, 97492.828125, -0.007812
96534.609375, 96534.609375, 0.000000
93532.484375, 93532.484375, 0.000000
95710.929688, 95710.929688, 0.000000
99180.046875, 99180.046875, 0.000000
95953.671875, 95953.671875, 0.000000
95854.625000, 95854.625000, 0.000000
96039.546875, 96039.515625, -0.031250
95853.546875, 95853.585938, 0.039062
98441.492188, 98441.492188, 0.000000
97417.523438, 97417.523438, 0.000000
98165.015625, 98165.015625, 0.000000
98517.476562, 98517.453125, -0.023438
98552.960938, 98552.953125, -0.007812
98414.320312, 98414.343750, 0.023438
98020.468750, 98020.500000, 0.031250
94528.140625, 94528.140625, 0.000000
92999.437500, 92999.437500, 0.000000
99830.390625, 99830.390625, 0.000000
102279.914062, 102279.914062, 0.000000
99501.390625, 99501.390625, 0.000000
91849.601562, 91849.601562, 0.000000
94110.906250, 94110.906250, 0.000000
95841.210938, 95841.203125, -0.007812
97825.750000, 97825.789062, 0.039062
97994.523438, 97994.523438, 0.000000
95561.125000, 95561.125000, 0.000000
108563.437500, 108563.437500, 0.000000
106645.304688, 106645.304688, 0.000000
105509.812500, 105509.804688, -0.007812
108516.648438, 108516.648438, 0.000000
101930.570312, 101930.570312, 0.000000
101293.390625, 101293.390625, 0.000000
102171.273438, 102171.273438, 0.000000
103161.515625, 103161.476562, -0.039062
91943.101562, 91943.101562, 0.000000
114645.585938, 114645.585938, 0.000000
99648.984375, 99648.984375, 0.000000
95668.968750, 95668.968750, 0.000000
92768.265625, 92768.265625, 0.000000
90881.218750, 90881.218750, 0.000000
